timestamp,channel 1,channel 2,channel 3,channel 4
11/04/2021 16:49:08,,-222.6,,0.9
11/04/2021 16:49:09,,-223.9,,0.9
11/04/2021 16:49:10,,-223.1,,0.9
11/04/2021 16:49:11,,-223,,0.9
11/04/2021 16:49:12,,-225,,0.9
11/04/2021 16:49:13,,-223.6,,0.9
11/04/2021 16:49:14,,-223.3,,0.9
11/04/2021 16:49:15,,-223.7,,0.9
11/04/2021 16:49:16,,-224.3,,0.9
11/04/2021 16:49:17,,-225,,0.9
11/04/2021 16:49:18,,-224.5,,0.9
11/04/2021 16:49:19,,-223.8,,0.9
11/04/2021 16:49:20,,-223.4,,0.9
11/04/2021 16:49:21,,-223.7,,0.9
11/04/2021 16:49:22,,-224.1,,0.9
11/04/2021 16:49:23,,-220.4,,0.9
